NU_INSCRICAO,NU_NOTA_MT
6eac66cd9ec970d8887a7df2ed69c132b8049521,-3274165187135.8154
194268c39d944ac4b3930c2c0bd8342c15773ad0,-3274165187152.441
32ecd1831c2972d2e350967d4c96614030d9c2e6,411.2472519874573
d6ee1053b27c4c184f9f5dc8c804c99f204a32dc,-3274165187167.58
9f9fc9c670143177022b7ea79292186768fb3849,406.9985499382019
fe8333dd7a48c2c6da19394b93e6413b2d969588,686.3631052970886
993bbc66f81ddc13f9b4c47931ab71f5c472f0d6,553.4844136238098
e7155d360d9614f96d8f28af8cebee412228e753,482.98077630996704
8bc5a02113c1d872fd3d7c745df40e622400e51a,624.9832034111023
2900ff93d1f83e953e0b7abdfa3fb081366c967c,-3274165187167.4795
e3674c21fa2357713f79e3e228580d7a772c62ca,524.5864901542664
7c8d53c9ecdb67403aa3a048a3d91f076934b160,-3274165187158.5684
406d38e4421757935a3e7898f767a98c306e4015,-3274165187145.071
9aa4a411cd914b73b9d2843d50f7796dad1c0969,455.2852931022644
061ec45bddd19204b4ed9e1cc794b116aaffcd97,596.657027721405
a90881337238e2cea4c2ce693aa1b6bb8dc3e23d,493.68337965011597
0cae68bb07813f6be4f476c21d699c697cb479d9,-3274165187140.709
1ab6ff506119fe0fb2b17147c7019e7419a4be14,469.7661395072937
83400bcebb04d1605ad7d37568b1bf4bde04b494,437.16810846328735
54899865c8bed8eb4d54c8d4c8ae09a30864290c,664.7324595451355
63e7e834e16f11029f62736780b3a101cac5e5f8,587.2908511161804
dc7a06efb8feb5e397b1d57d5478e2965322e80e,466.4026780128479
625786c698ec763a4dbba2978876dacf605d42c8,-3274165187163.5444
8ba8d9f7e4d980b58556226d906e2236659cda4f,375.4726309776306
db1b380fa7e57e26a6aaf292a1ce10cd88be4d5c,-3274165187174.0293
ef52f1830fe4acb0d7ce223353a239b3fac81925,448.9603199958801
873ca0475258c0454ff969ff7f8b779c30729f48,470.85211515426636
43d7bd465f67853f09b8ea211afa8cba29d6452a,390.59703493118286
0495f3de4b62dd3864b46d99dd94d2cac5ee30e5,421.5880808830261
691a5440a2e6406b5444e5322ca44e06ccb3ddf6,507.4683976173401
49a9e7f2baa21147daed25a03be27ef0d785cdaf,416.3533368110657
f9f2a8ef22a9ca0df9043d97f8091821346f7efa,529.2513537406921
2c2e3ea8b9a1097ce7a9330a386a2b32b4693317,557.9029078483582
97854c6bc17f30f476dc404dc3e74bda38afb8ba,-3274165187155.7334
c57e5c73a18d895c0d10f18f4ca74d5073c16698,546.7373604774475
2ed840bcb61092680e034399b5b638d6492e146e,-3274165187140.507
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,460.31343030929565
1a4a30ccca625947b0d2a60f25702e8066320f5c,-3274165187165.5356
291eda98ff5f826d1adeec3ce1efc385ece76e7c,417.45129346847534
a976f1e8f9ba929071999ca384edb2f2bd0e0026,470.8533778190613
fe944ad10aedde4f5e27c0db435fd4bd65a12dc3,-3274165187173.621
601eb56c4870e7f3ce567bef879997434fab6978,427.1192469596863
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,471.00015211105347
8d2007f35400585b1a23535658a56e3f56deae16,606.8302187919617
504fb778c3000f0f74c49d28a157ef535df7b26e,488.3148350715637
41486a1936312d298dd64860a5d146bbe6e1f6ad,440.47772550582886
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,-3274165187176.8813
eaf79174460e09e7653d588de06f97e1bbd42138,528.1159663200378
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,397.6840739250183
2181b6cd1a507e4be28b56bc22a49fc0c508891f,491.17376947402954
5cf539ec5fbefdd7e36c73555623aef55261b30a,585.8943209648132
cfcaab878786f9216a4d8433f2a46bad9276aee4,452.28892374038696
1b24de7ad1184ad4a97f373e876b96eea61c6b17,539.6924653053284
c261830482fb017b2cca67da0781f4b8b8d83187,-3274165187161.1704
62add403579d50fbee420593bd16447b10679b89,531.6832423210144
d8e056958f364d9b9abc8cd7d7e464341655e324,-3274165187149.9897
e00b16108ae0577000f16ced5a92205b35879b17,422.5288529396057
578b34d9c52218727f025eeeb7e9ece099e7962e,-3274165187151.0947
91011d06f4c11199a3ae872aacadadd7d5d75f1c,-3274165187166.377
139838127162e6aa92bebbc5651e0472286a0619,-3274165187161.624
3c4914af467ac58e125a45a078ab6cd43e13b655,474.9077515602112
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,431.9326958656311
df7d7db821755b6e9a024a3cebe06b8155d9c708,446.99138879776
8134453bc66345ba09033fc2118df694fa6a5299,476.8154902458191
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,473.7013649940491
b04d55df23021bca201b74ffe2e63ea7f2449877,484.07319593429565
3f318550fb1494cc6160d1e031ae29ac2fc065aa,479.3226046562195
ef77de8ef635260390a3261262869ca5c6135f59,-3274165187159.58
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,-3274165187158.7446
c7cc0461b2c741ae81ee815a975dc6b9e514875c,457.5048289299011
73274817307e9baf478abdd2e6e73bab0ab26ecc,-3274165187153.8535
af6c4e9ec5b12de767977306416bd0d9447d310d,421.1969599723816
7b309e8114f95274ac95aad6697df953fce1d861,413.76345014572144
354a476d6cc00db02bbe4bacbebe0298c14b9926,-3274165187148.3125
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,419.4085850715637
adcb305091a3f8b4a9771362caaae7d2b39465c2,447.0155358314514
3b08ec5615162eeef39ddf97c305601f8d6be53c,618.8142886161804
dd8bf6ed8a7291b0bac35478a7d4812939478898,518.9155116081238
298c9c61c87385c00c8eaa4192d153a8d059e411,470.12690687179565
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,-3274165187181.446
64449fe7c928f02f796c5b0d527c681b537f7859,469.85185956954956
bfaa66d24544cca4105e4364d9228bb8dc61c14a,-3274165187173.722
62d6fdccdcae41351a63bcd346eb65178c0481f1,359.2877745628357
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,579.7358288764954
f0d08da594cee151c351acda8e05cedb7aa8f2e6,583.5755381584167
cd2030092aacaa9580845fc92189ad3bc1a88129,405.3252911567688
1372e1ae0bd729de3f59baae76f62b02b73b21ac,476.2016282081604
3a74629fd3af085f644ada2fd31359de263dc95d,446.9746117591858
c5c4d066740c70017879a186e3df0b148edb1785,400.81427335739136
93622845055ef268067ee6964763aff9683e8360,433.4257082939148
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,421.95463132858276
7e760b93b2a189673c81aff7015aca45b4f50f3e,463.8004832267761
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,-3274165187159.1416
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,433.9187159538269
04013eb3b9f5e047e3c384cbc124d6be434890c1,388.6670308113098
da0d4b43fd0c5896ab67944d72aa269aa842668e,609.3137850761414
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,493.9694437980652
bf751d79db8096cf876ac75002003bf2a7da2035,410.42346143722534
6e85f5878fde0da41bcbdeb1050e561c334bc31f,-3274165187126.806
726af52ecc5309864376cfbb79843e4d9bc67eb0,508.3635983467102
cdad5bfc0354572880fa799d9a0af784137de4a0,-3274165187176.601
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,519.213840007782
9cb5797ed8f7ede425ba307f769774b42460774c,475.3062424659729
ac75c3f733f769455017ffdcf9b4ef75af3f853b,414.66308546066284
8c408798149631973f52a14f363b604349f3425d,595.6762232780457
b2994317d9802cb04c018f57f863aaa6fae7a2b7,-3274165187173.244
0f1c44bdb576aa13a22627c4415521e2a68398e9,-3274165187178.8496
b04c28955fd0f07bf69fc01d69aed8d166814b31,414.6068844795227
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,449.1771082878113
fa2603e1077c05493a48a74c6365a8d938b9bb58,450.44012784957886
0432abb93e94758393c78d674c53761c8e7547b2,410.25163984298706
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,566.4153819084167
40e4c903604e672a031abf55a0e9d0be2499e19d,577.6504588127136
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,554.4278264045715
ae275ec587fa99cbc535a14b099e9a53418ad6f5,637.4234108924866
a40bcb038126e8fcc18613587d349c451b17495e,665.5208621025085
9b19bbaedd6ecaef988bef930c5793119b19dc00,443.7594532966614
62d3a19afc54c1410e6e771ea29b909f8796cdcc,-3274165187132.619
d20057efa140f475a2ab2abe27411b82e8da0e5e,-3274165187157.797
96e1a9ae54f3094c2837def24b35651fd65b7683,-3274165187167.535
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,416.838258266449
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,477.97002840042114
f97828327a4314a4678a907d32d289e43235a80f,-3274165187170.663
46ef075a91ce3096159d24ef137e502955a2e92a,442.05128812789917
525cdb6a9a5f67818cf00847195ba88f8fe91978,-3274165187153.761
0fd2ebb2cba41467a2f1f064879e27c14671db11,459.6153130531311
1a4a64788e42e62aebaf976e118e4312f271be20,557.0342745780945
53c0a7d0d86fd533212fc581cf32c5cccadc294a,-3274165187151.85
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,496.9184260368347
fb888df8e882e6c0d8422fbd16748fe087fba56a,-3274165187126.0957
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,434.56819105148315
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,-3274165187157.128
d920d310fa85f5d607cddd3f366d1fb4901372da,479.7844958305359
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,500.7691721916199
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,-3274165187167.29
ba01e15e5a2f24d0dd9b724618655a329ad61213,463.0808138847351
dbeac2f05498472ec708163898309999efef03f2,374.35015535354614
31782322f561ad5f596f6ae148c8204fad23705f,-3274165187153.235
bfd9561d59f723b856dbcc1ce674e11bba238a99,-3274165187177.1997
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,550.4791369438171
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,478.661856174469
825b9a5eb0d8725082051b41e082aed01dc9be7e,416.24351739883423
67d77c90ad21e26bfc94677547f6910b01dc1d32,423.3815007209778
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,-3274165187173.3154
74271d115ce6ed32aa2aa834385200a606c62bce,349.31835889816284
6efd349903f7b391b6f920cc76de7b507258a8c9,408.5366587638855
e85ffa10d21d03b9b4e925b5808dde341be4a62e,-3274165187148.162
c0934de7b64b1ea909ce77c97580606e18936874,619.5896754264832
f81906feca10f1eeb5153e9f662a06040dc795c9,553.0928530693054
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,423.35500288009644
2ad02e38865830766bb87531dcb154852364eb39,549.7628931999207
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,-3274165187156.021
f986cc713f62755c8e4e47a388f9775fe2f46b40,449.516818523407
143481c553f2f07d71a7b02d4364cf716eb213c3,548.8484873771667
7c2c0ca131808098924fa3305efe67029c95e527,497.1844868659973
862074b9b6dcb5e90476279725b9d0aa991f1e86,403.11442518234253
a5873b09206a34e65ff84c5d12d27998701220b4,433.2501816749573
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,409.19362211227417
cd532929efcd6be773ba62fc83c631a77eb24e94,628.2135462760925
64a70bc39c408304ecb8e572765315a3896ff833,480.21656465530396
5573caf7f47589820461e64565f85c11bf9f122b,445.51356077194214
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,583.5549006462097
e7f989fad23aa525007003e7d1382ae56c9947f5,478.4817843437195
44b8f6f734d554fec0da2e60da8d27868798c802,499.70418882369995
ae0ce3518210a23804d30a83c92f5c2da6fe1382,-3274165187174.7886
34d6082a74330b3f5bc565fc573674afaa03f661,734.2832341194153
d25c087f96c3997d6328b953d4a710d27ef5838a,460.3338770866394
0e916480daf872f3cfd63c9decda513616804b6a,-3274165187161.87
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,-3274165187154.924
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,512.0519127845764
e447d3f2d58677fd267d7a03f501ef642a1d4e06,382.7727198600769
fbe1950b1a096572f21ea11345473fefcba6c84c,415.0194239616394
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,-3274165187142.3735
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,480.5557656288147
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,-3274165187175.434
48bb95f95bf1597bd67366fb50610ada3df98863,449.3613495826721
51ae593280f360e68b5400abcbb0d37f1ecade71,682.7620234489441
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,-3274165187161.8564
d306f972ccb66cdd4b336af47af14e1bf8240cec,-3274165187140.203
8a1a696322f3f7e0861982fbca06cdbb039832d9,-3274165187126.2686
6058199e6bda1e0af51a1186b65ff76d4fe4035c,558.0383296012878
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,433.0076479911804
31a4df5d818242efa0d50309c9bd5e503d3811fe,464.33241605758667
89c71043264315c4e0eea0f8775363a12dc82061,396.9341387748718
81d76646552b14b85adb5d258e5a135fd7ddb86a,464.87544870376587
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,-3274165187171.3564
b63eff83ebc02e1bc7a73477edda3b76a05571b6,-3274165187147.6274
c4a3b96cff4393b06246604527f1a558ad8b66b3,544.8285517692566
dc284de80ad0db4a78bee253f995f0920e340cfa,-3274165187168.004
45eab0d008b4971810ca4b2d7b735916d9991a9a,647.9494471549988
982fd0566d5924b506fe1477fda3513984c4c702,553.9506297111511
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,489.9005808830261
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,443.58869886398315
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,-3274165187185.2866
8cadd025151167286941b7d4f113e0335e046bbb,567.113214969635
412696b14eed4da0a81260862fbe1855d8fc75a1,-3274165187137.492
6629196865947bb489338e3fa1c9f0e56614ee72,502.3632912635803
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,381.67060708999634
bff7d200b32aa005540af908fb325a46ca9bb742,411.5653748512268
22a2734a900eec40dd32ef379894cfafe40c63c6,-3274165187142.8076
edfe4f7961749b29d0bcb06933f1a8710846e116,-3274165187189.413
5d42040f9935aff1dabc32c4f5a578148138e1af,426.67933988571167
bd01964e27b0e530ca458b382b07493aeb48a2ef,438.56988763809204
6588cdc7aef843b1775104bc38017bb3f808c7bc,441.6959376335144
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,625.6667857170105
1d705b7b461dfd626645d5df319ab733c1c1ca73,497.4416117668152
106b58912414f794e754883865bf6e4cf68adfbc,442.06341886520386
308f5a51e95317261a7d66fa83feaf3504542cbe,-3274165187190.0176
973c923e39db780e329a64c6049dc85d9be17978,403.0083842277527
19dd82f8d74cf3f076d24e9985dae14d95a9318a,-3274165187154.9805
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,423.6569209098816
7f9879b40a268318e2a969e73156aa9df7a48c13,547.1830849647522
3060b85e8d3e20b11f4391e64c6f916cede388c5,-3274165187166.866
866d7784ed1380003929da44f965aef9339702f9,572.4754557609558
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,459.02727937698364
032ef02de121b7ab5f2ee4ffab719f464050f862,-3274165187138.616
68040110ffe6ecacbbff5e21086c8c416132a22c,-3274165187155.376
f66562b958e6349449b87fea0a01fab214f6ec8b,355.24529123306274
beefc7a89a2d9882e5983d80e356f8b7c23994f7,500.09790658950806
82d7709a8445664e93038482fbfee478e8a40273,484.0971713066101
e3929d32c498f8e45ae326017cf7c60308880d94,597.0794901847839
9da35674034a0a1373298436fdfb2f1d840a6da2,456.43069219589233
6d980e58439452168c46e569c5671e7820d0800b,-3274165187130.8047
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,469.33564710617065
2f8e05c2d702db25093589b14295ab88abf009e0,-3274165187165.6035
407861b22074fd4b864404e8ef0942947c9ec7d7,-3274165187152.7725
d426e04457c4fc8b4068a7da6805a7ab8e07224d,470.2982974052429
70aa6679bdb9627324f6626534a7709cdcbdb0f8,-3274165187137.2954
f5c04dc290d6706af8214800e25be19129dc9f7b,436.6736168861389
cd20ace0b8fb57cecb028764042f1c7851d39507,438.9998393058777
eb5f0ef501357740c2ac626bf1ce233475aa47af,475.8059754371643
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,-3274165187158.2803
383f9cdf1c3d46a2cd312345792cf74f15e4b746,574.4740738868713
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,-3274165187141.2725
fe23ba819708fa369addcf9e6dcc7657cab3a96a,467.9181523323059
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,636.6521754264832
c4e415962974bee4963519523194e05c3638dd39,-3274165187147.425
d50835b7ccba559c85daac789b52a4dd31e98eb9,-3274165187181.218
b0e8139fa43e8c764878dcd69f3548d74353d838,462.38022470474243
e023d054a9a69d221946660afd3b8cabfcd05230,-3274165187142.023
9284a89fdbdd88fe9877dad42e9984e7e2484e20,497.23683881759644
f4c4cee74ce9ede036564ef9b80aba39c768e126,395.6077837944031
b1b16d232ac65293996ef45fcac75a0fca3e7325,-3274165187132.29
b8fb9eb73a9f599896d49678bdab39e07479b2ba,400.23542642593384
c04b0546f83b9eb90d11ca7597181b9ef956a80a,-3274165187156.3496
bee771ff249f080561ad1b67c3a0050a3ab89b32,485.0247378349304
b1cb99c8b63b442384c0af490ca27366e5a91489,-3274165187177.0913
809ec35d37a181001a42e6340709505e78a2c577,444.21381998062134
67da0b704f0c6cc6037509ab516aaaf58fd950b0,461.7520852088928
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,455.5643153190613
4617bca8992d06315c5592eb69d2493ac7ddf543,-3274165187193.09
60290f6053f0e9a625bc9d2f699ca507e8985292,417.4958710670471
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,464.44833040237427
89d16717c0a898a0955477e778e309036aa6e584,-3274165187166.1587
151d112bc6f05c1069b4b743f73f92a08826741e,-3274165187143.7305
a90416a3b247048aaff99c5f2f88a45e2dc20046,-3274165187130.838
4dff8608a5941c894c2f71aae910da722b5b2b2d,421.74770975112915
67833093fd0fde740199378acf55c33de750736f,474.1943955421448
23c6b7ea47102c0ba28ac805a03304d515494ecd,514.4056735038757
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,-3274165187116.0938
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,443.88007402420044
68b155dada9a40aafaaa7714e063a432dd8275d6,398.7334294319153
bd21086734939a7c2bc239854d12d7b8b2009fd6,-3274165187163.395
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,645.4461054801941
04df4468d9913083f7984969a8b2892f210b4193,410.5072932243347
cc2a0d12abf9b0917d668bec85e91fafddac7c45,517.6033282279968
3c5e07f1980f7cd16cd801e5f1b4f02825274201,-3274165187160.6943
e9b1849607e9d8ab47b7fc39be369805313dda59,384.8884587287903
f4908c99ff49fb68410ac0d479e7def865dbff16,-3274165187181.088
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,-3274165187165.9277
8919315667eed33ef7df11b0dcfc40d6d69163b8,-3274165187160.806
0adec45c06749fe632ed2304c345b14418d15871,-3274165187160.2676
95a22a438d6ae5aae37830d6a7fc74e75fc981af,445.10042810440063
27584421ac81833fb4ccf564a6fcdd4ac2b698be,548.6603121757507
e720fd525ae844a709b93fdb28f7914c48d8160d,540.9216446876526
24fa503c4c1225e71a37fe92b354c626e099cbb6,560.8345017433167
6af857c10637e8e60ee8723080d306cf45181a2f,602.1830849647522
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,-3274165187180.791
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,457.3379807472229
fe61cad7894d78b02178a3eb5ec99ffdb5351160,-3274165187148.2954
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,-3274165187144.868
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,449.88471841812134
3a9507cc35b592af5172dd8ebb28cc89827e3f68,403.30136823654175
132375a118767bda43cef7d17fb9ee7e3910fda6,-3274165187164.593
551f1885fa0f60bb05f612a39cafe53130ac961e,434.9647288322449
399626499b7dfe518b8a4a57b801dae132f325db,-3274165187184.1606
cc3750ac71c85cc688659b3eb20dc112738eb623,684.3525261878967
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,425.65353059768677
9c87e30e40e82eba487a7fb0b594eb881db74389,387.9760890007019
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,-3274165187165.4478
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,435.34455823898315
f3931aca05bc6c99fe0c03619fc54098c0c515ef,-3274165187153.195
16f6526457cc7d849c2a9829efa0e021c78353f0,485.3994097709656
74b0cbfbe74747c9780b564db3e624d3c19878a2,410.17883348464966
fc67a6d22a9d1beadaf42cd714789d5749800b19,415.836941242218
d0c7acbad13d292e637f23633da232e29186e20c,449.3349690437317
b921a4ac834cc1109c06e7c1de9439c0daf16e06,558.2430596351624
e31ee5529458da77ca3239ca06f64465e737e454,432.1651005744934
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,-3274165187167.149
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,468.5086007118225
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,551.4408593177795
b095a86f58a41adaf4197caac4b38de0a96a4058,-3274165187166.031
05a25962f9f30d8544842ec3d79244e99d11017b,598.1456789970398
458f801c533d802e3655e9bbced52ee22826f197,478.04104948043823
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,426.22351026535034
293ffd1359a352518d31928214161b644128851e,535.6124415397644
95068b8d72613d8b51b22243060dd50a498e4dbf,522.6194033622742
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,369.8415102958679
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,463.0705018043518
758e005c28f680380e79d7935f29ce42c3b49dfe,526.9019122123718
881348d182c96239cf7f78a13cefa5adb47fb752,-3274165187176.463
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,476.77021741867065
88bf2ee39f502979c06148c8ed9ad29b2df033a0,-3274165187162.84
52a23c1eb5ea201859a91a6cb70114032878f7da,409.376585483551
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,554.1230807304382
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,-3274165187187.215
6dccb96a95dd55aeed519fcfaf84d26493df68fe,-3274165187158.2295
ec12ea01cda3dcf0c6271ea7140c656f4774264b,446.8663592338562
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,553.0062556266785
c62671ce23840752f47d376866a2f2e0bb5a8248,-3274165187140.625
131010225a14ea18fa1748a59efd6413fc0eb338,458.8983235359192
a2b095e8fed2a3edb2a751b5e1e71336757e278d,438.7288136482239
766e70bac5c7e88381749ba3f140e03132b0858e,396.05568075180054
92f75ecf86b6e027c977162cc4297db8d280b2be,465.12038373947144
a2b2a641336472d368c2c4b2253e9455fd58d688,-3274165187186.912
a3af6be26868494212d438ddc80ba11e55d7261c,544.2628121376038
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,-3274165187148.3125
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,-3274165187174.168
defb13732108dd8d257e70b84e439d9020576209,492.77424669265747
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,-3274165187131.7773
8120c2970d5087725caa5d3d87fcfb24155d181b,377.62256956100464
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,557.8766465187073
95ced045710caddbab17dd0552eed9f15d76b4b8,614.7245087623596
629fba23b8937cd3f4ae214255cc9b01b601dc9d,-3274165187081.9727
17cafdecd37633480065ba97838ed940156e0a07,490.01769971847534
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,-3274165187147.419
39342260b5d0b77e66491fa443ba490d843c00f9,-3274165187176.5566
95dbcd144e591c2694acc9bc942726784469d0f8,-3274165187144.2188
5f553236d725160fdbff443604199b293f1f44ce,504.80594205856323
869b7dfefe247dfa859db744c33c2678411dd945,505.8168921470642
4f718d14fd2f4506b47f244ff6ba9989cf256207,-3274165187145.0635
c910640a6e6c25b259dfcc4990f2899245e988ca,415.0688500404358
c9210ff822feac437edffb18dda200a8f3ea1a59,484.2287859916687
e18348afecf00cc3d88f3ba48351ce1843f220a0,482.63728952407837
5954217e13179b6043acc782e102668a2612a8e4,479.6087145805359
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,416.69109582901
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,456.1235146522522
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,-3274165187191.8774
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,-3274165187139.6455
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,426.04196882247925
a7275f430267de859f35ff4b68e4a276e5be7279,466.9680895805359
5d8539ebe86a27c576d5f46bcba6ba71031a0143,-3274165187163.79
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,433.2526812553406
870a45c11058f7dfab6d067039447ce546c208b4,-3274165187145.0103
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,498.18269205093384
812dad3abf68e537e7a5f58627c83daea4375233,441.57894372940063
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,-3274165187163.7866
8b9fea02641babf2396079c6edfed9abb45117bf,461.23910093307495
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,-3274165187133.825
d8788a6c3e384b392b77f519451fed79c34453a2,618.0729975700378
1e6d53083bfb60a532c211edc06a3b3122eaa340,427.30084562301636
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,-3274165187147.293
1db27ec90efad017f1e8e8998389d75f98149663,425.9934573173523
ee22b8c134e9178600d57236685e0822b2034601,629.5986008644104
b03c5ebab160571176fd665bad3b559d23d28f4d,590.820433139801
018c21da2ea1df6cc5d00ce480c48672c234ddb5,549.2101550102234
5a71e57629eb2d9b1281fa0acf78fc410f82233a,387.1388850212097
63add5acaf261ef36ff419c5cf3301d8b1a91b06,416.01404905319214
5b7f5fb34de0f846635830319871e2bdd06857b1,471.64248609542847
e074b29573906c0b39248900a4d73df3a44cb72f,450.7165217399597
b531258b394067bfd55762aecedc84154e145dbd,-3274165187177.793
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,488.7054934501648
6581d33040854c49896098641bd48cca28d0bfb1,468.2794337272644
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,546.7475581169128
07333b87f6d8b5cf5c7022761b649115d184b038,-3274165187148.871
9f92a391a271d11a1530427da3a2cfec21c57679,-3274165187152.517
e5129f4e0fead85906b2b0ef48b253420c85060e,416.0445694923401
e6a92b275fb840ad324abb74e09a4d3517e7785a,-3274165187137.1265
64a758225c8fee36cfc6a33f8ce52435bee3f22b,551.0217890739441
7866c1a752ede108330f59479ba22bbe27e24959,447.4704966545105
e2d2423c2aa3c3191363bccba383a85740b6003a,480.11344861984253
e26a4055e714830a051bbd4118cb4e10cfe613f9,436.83238077163696
a2a35215a2bacc65b551efa3a17f34c5566ba27b,418.4670376777649
9e53b4840e7a00693adbb1eb46654e76c8309a61,487.12412118911743
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,-3274165187171.8545
4665254e0bacb0ecb8a006903b69fa80b51490d5,469.7561869621277
64a6357ce0328ec2be2d70104169f3b044bc3e98,-3274165187150.3613
166fb0fa70c428f172f3fcb85eddff4b3ca33545,550.3206973075867
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,-3274165187170.0493
766c88ba88b04bd663ed05616d542db453b12cd5,-3274165187174.5938
16ba4511e82380eebd8917142d36a7f2ca28afd9,383.3212571144104
d03bea3b98a10800cf21885099655d78156b34c9,-3274165187144.2236
